id,name,ingredients,preparation,image,category_id,proportion,time_prep,time_cook,description
1195,Huitres spéciales n° 2 dans leurs coquilles par Alain Pégouret,"[""- Eléments de base 24 pièces d'huîtres spéciales n° 2 2 dl de vin blanc  12 pièces de petits lardons blanchis Pour la sauce 150 g de poitrine fermière fumée et taillée en petits dès 2 pièces d'échalotes grises émincées 1 dl de vinaigre de vin vieux 1 dl de bouillon de poule ou à défaut 1 dl d'eau 4 dl de crème fleurette 2 cl d'huile de pépin de raisin  Pour la pâte à luter 250 g de farine 6 g de fleur de sel 25 g de beurre fondu 112 g d'eau froide 1 jaune d'œuf pour la dorure Facultatif : une cuillère à café de graine de pavot Pour l'assaisonnement Sel fin / poivre du moulin / mignonnettes de poivre Finition Gros sel""]","[""Préparation des huîtres"", ""Brossez soigneusement les huîtres sous l'eau courante, ouvrez-les. Prélevez délicatement les huîtres pour les mettre dans un bol, ainsi que toutes leurs eaux. Veillez au cours de cette opération à classer chaque coque avec son propre couvercle afin que la reconstitution se fasse sans problème."", ""Prélevez les huîtres de leur eau à l'aide d'une cuillère, passez l'eau des huîtres au chinois étamine, faites-la bouillir avec 2 dl de vin blanc. Plongez les huîtres dans cette cuisson pendant 3 secondes, rafraîchissez-les aussitôt dans une eau glacée. Egouttez soigneusement sur un papier absorbant et retirez le muscle d'attache."", ""Remettez les huîtres dans leurs coquilles puis ajoutez 2 lardons dans chaque coquille. Réservez."", ""Préparation de la sauce"", ""Faites blondir dans une sauteuse avec 1 cl d'huile de pépin de raisin la poitrine fumée. Dégraissez, ajoutez les échalotes, une pincée de mignonnette de poivre, remuez pendant 30 secondes."", ""Déglacez avec le vinaigre de vin vieux, faites réduire, mouillez avec le bouillon de poule et la crème fleurette."", ""Laissez cuire à petits frémissements pendant 15 minutes."", ""Au bout de ce temps, passez la crème au bacon au chinois étamine, rectifiez l'assaisonnement, laissez refroidir et recouvrez les huîtres de cette préparation."", ""Préparation de la pâte à luter"", ""Mélangez dans un appareil adéquat la farine, la fleur de sel, le beurre fondu et l'eau froide de façon à obtenir une pâte bien homogène. Etalez ensuite sur 2 mn d'épaisseur et coupez des bandes de 20 cm de longueur sur 2 cm de large."", ""Dressage"", ""Posez respectivement les couvercles sur les coques, puis soudez-les hermétiquement à l'aide d'une bande de pâte. Appliquez la dorure avec un pinceau, parsemez de graines de pavot et mettez au four à 200 °C pendant 8 minutes. Formez un socle de gros sel sur 6 assiettes puis déposez-y les huîtres."", ""A LIRE"", """", ""Alain Pégouret, Philippe Bourguignon : Laurent – Paris, Editions Glénat, 60 €""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/4908d6aaed013b737edf9ccb095d99f6efcffbc0.jpeg,817,6 pers.,00H40,15:00,""
1196,Emincé de foie gras de canard sur un tressé de poireau à l’huile de noisette par Jean-Michel Lorain,"[""- 300 g de foie gras de canard 2 poireaux nouveaux 1 cœur de salade frisée bien jaune 1 tranche de jambon de Parme 1 branche de cerfeuil Sel de Guérande Poivre de Séchuan 2 cuillères à soupe de vinaigre de vin 2 cuillères à soupe d’huile de noisette""]","[""Taillez les poireaux en fines bandes de ½ cm de large et 20 cm de long. Lavez-les et faites-les cuire dans de l’eau bouillante salée. Rafraîchissez-les aussitôt pour préserver la couleur."", ""Détaillez le jambon comme de tous petits lardons."", ""Dans quatre grandes assiettes plates : disposez 5 bandes de poireaux parallèles entre elles et 5 autres bandes perpendiculaires aux premières, de manière à former un tressé."", ""Placez les assiettes au frais."", ""Environ 15 minutes avant de servir :"", ""Coupez le foie gras en très fines tranches dans la longueur du lobe et disposez-les sur le tressé de poireaux. Ajoutez quelques feuilles de salade frisée et de cerfeuil et quelques petits morceaux de jambon.Assaisonner avec le sel de Guérande, le poivre de Séchuan et enfin un trait d’huile de noisette.Replacer les assiettes au frais si nécessaire.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/5d2cb35a6010acf716f8b35701f2e8d9ae6be739.jpeg,831,4 pers.,00H45,-,""
806,Carpaccio de veau au thon,"[""-  800 g de noix de veau"", ""-  150 g de thon à l'huile"", ""-  1 citron"", ""-  18 tomates cerises"", ""-  2 gousses d'ail"", ""-  4 cuil. à soupe d'huile d'olive"", ""-  3 filets d'anchois"", ""-  2 cuil. à soupe de câpres"", ""-  2 cuil. à café de coriandre en graines"", ""-  2 brins d'origan frais"", ""-  Fleur de sel, poivre du moulin""]","[""Enveloppez la noix de veau dans du film alimentaire et placez-la au congélateur pendant 30 min pour rendre le découpage plus facile."", ""Pendant ce temps, épluchez et émincez les gousses d'ail, pressez le citron."", ""Dans un mortier (ou, à défaut, un grand saladier), mélangez l'ail, les filets d'anchois et le thon égoutté ; écrasez bien tous les ingrédients. Allongez avec l'huile d'olive, le jus de citron, puis ajoutez les câpres. Salez et poivrez. Rectifiez l'assaisonnement et réservez la sauce."", ""Coupez la noix de veau en tranches fines et disposez-les en rosaces sur les assiettes de service."", ""Recouvrez la viande avec la sauce au thon, l'origan, les graines de coriandre concassées. Donnez un tour de moulin à poivre, arrosez de sauce et réservez au frais pendant 10 min. Avant de servir, décorez avec les tomates cerises coupées en quartiers.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/7b80a13dc3cb94d93dcaa9a554c54cc4c6ae0705.jpeg,826,6 pers.,00H20,-,"Pour cette préparation crue en marinade, de texture fine, grasse et aromatique, sur une base iodée et olivée, choisir un vin blanc, sec, alliant puissance et finesse. On appréciera les vins de type oxydatif (élevés en barrique au contact de l'air) ou très fruités mais concentrés (petits rendements), ainsi que certains rosés."
805,Lapin à la moutarde,"[""-  1,8 à 2 kg de lapin coupé en morceaux"", ""-  3 échalotes"", ""-  60 g de beurre"", ""-  15 cl de crème liquide"", ""-  3 cuil. à soupe de moutarde"", ""-  10 cl de vinaigre de vin"", ""-  2 cuil. à soupe d'huile"", ""-  Sel, poivre du moulin""]","[""Mettez les morceaux de lapin dans un plat à four, arrosez-les de vinaigre, salez et poivrez. Pelez, hachez et ajoutez les échalotes. Remuez et laissez macérer 15 min. Préchauffez le four à 200 °C (th. 6)."", ""Enduisez les morceaux de lapin de moutarde, arrosez-les d'huile et parsemez-les du beurre coupé en morceaux. Faites cuire au four 35 min. Ajoutez la crème et Poursuivez la Cuisson 10 min.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/b45685165b2f1a8c4f3643ef042598dea9c6e525.jpeg,824,6 pers.,00H10,00:45,"Pour un accord à la fois régional et traditionnel, le lapin à la moutarde demande"
804,Gigot au riz pilaf,"[""-  1 gigot de 1,5 kg"", ""-  300 g de viande hachée"", ""-  500 g de riz long"", ""-  2 cuil. à soupe d'huile"", ""-  2 cuil. à café de cumin"", ""-  2 cuil. à café de cannelle en poudre"", ""-  6 graines de cardamome"", ""-  2 feuilles de laurier"", ""-  50 g d'amandes émondées"", ""-  50 g de pignons de pin"", ""-  Sel, poivre du moulin""]","[""Dégraissez le gigot, faites-le dorer 5 min."", ""Mettez-le dans une marmite et ajoutez le cumin, la cardamome, la cannelle et le laurier. Salez et poivrez. Couvrez d'eau. Fermez la marmite et laissez mijoter à feu doux de 1 h 30 à 1 h 40. Le gigot est cuit quand vous pouvez détacher la viande à la fourchette. Ajoutez de l'eau durant la cuisson si nécessaire."", ""Dans une poêle, faites revenir dans l'huile les amandes et les pignons jusqu'à ce qu'ils brunissent et réservez. Faites revenir la viande hachée."", ""Lorsque le gigot est cuit, gardez-le au chaud."", ""Prélevez 5 verres d'eau de cuisson du gigot. Versez-les dans une casserole, salez et amenez à ébullition. Jetez-y le riz, réduisez le feu, couvrez et laissez cuire jusqu'à évaporation de l'eau."", ""Servez le gigot entouré de riz parsemé d'amandes, de pignons et de viande hachée.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/cef9dd963cc507b37868bd6610d9047f2ea31747.jpeg,825,8 pers.,00H20,01:40,"Un plat très aromatique avec une texture tendre, fibreuse et savoureuse à la fois, qui appelle un vin ensoleillé, aromatique, aux tanins enrobants et veloutés. On optera de préférence pour un vin issu du cépage grenache (Méditerranée) ou du merlot (Sud-Ouest), en année chaude comme 2005."
1205,Boulettes d'agneau (Keftadakia),"[""-  350 g d'épaule d'agneau hachée"", ""-  250 g d'échine de porc hachée"", ""-  1 oignon nouveau"", ""-  2 échalotes"", ""-  1 botte de ciboulette"", ""-  1 cuil. à café de cumin"", ""-  1 grosse tranche de pain de campagne rassis"", ""-  Sel, poivre""]","[""Faites tremper le pain dans de l'eau. Épluchez et hachez l'oignon et les échalotes. Hachez la ciboulette. Mélangez avec tous les ingrédients dans un grand saladier puis laissez reposer 1 h au réfrigérateur."", ""Dans une poêle, faites chauffer l'huile d'olive. Placez la chapelure et la farine dans un bol et mélangez bien. Formez des boulettes de viande de la taille d'une noix. Passez-les dans le mélange farine et chapelure puis faites-les frire 5 à 10 min, jusqu'à ce qu'elles soient bien dorées. Posez-les sur du papier absorbant pour les égoutter et servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/c89f9427e10e1b5ddb3e22c13135a5856133864a.jpeg,825,6 pers.,00H30,00:20,"Un plat à la texture friable, assez grasse, offrant un croustillant appréciable. Opter pour un vin rouge avec du tanin, du relief et de la simplicité, originaire du Sud de préférence."
1206,Palette de porc fumée au raifort,"[""-  1 palette de porc fumée de 1,2 kg environ"", ""-  4 carottes"", ""-  1 petit poireau"", ""-  1 oignon"", ""-  2 clous de girofle"", ""-  Quelques brins de persilPour la sauce au raifort :"", ""-  200 g de raifort (1 bocal)"", ""-  25 cl de crème fraîche"", ""-  2 cuil. à soupe de farine"", ""-  40 g de beurre"", ""-  1/2 cuil. à café de sucre"", ""-  25 cl du court"", ""- bouillon de la palette"", ""-  1 pincée de noix muscade"", ""-  Sel, poivre""]","[""Préparez un court-bouillon : lavez les carottes, le poireau et le persil. Coupez la carotte en tronçons. Pelez l'oignon et piquez-le avec les clous de girofle. Mettez tous ces ingrédients dans une casserole avec 3 l d'eau. Salez et poivrez. Amenez à ébullition et plongez-y le porc, puis réduisez le feu et laissez frémir 1 h."", ""Sauce au raifort : faites fondre le beurre dans une casserole à feu doux. Ajoutez la farine, faites-la cuire 2 min en remuant. Versez un grand verre de court-bouillon tout en remuant vivement pour éviter les grumeaux. Incorporez le raifort, la crème, le sucre et la noix muscade. Salez, poivrez, laissez mijoter 15 min."", ""Découpez la palette en tranches et servez-la chaude accompagnée d'une salade de pommes de terre et de sauce au raifort.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/0ca54cc4074ee6f6a0293d758b406726c307ad9a.jpeg,819,6 pers.,00H15,-,"Une belle cuisson pochée en court bouillon, les saveurs riches des légumes, une sauce qui joue un rôle important par sa texture et son volume en bouche:"
809,Joues de raie à l'indienne,"[""-  700 g de joues de raie"", ""-  1 yaourt au lait entier"", ""-  1 poignée de raisins secs"", ""-  1 bâton de cannelle"", ""-  4 gousses de cardamome"", ""-  1 lamelle de gingembre"", ""-  4 clous de girofle"", ""-  2 pincées de piment en poudre"", ""-  1 cuil. à soupe d'huile"", ""-  1 cuil. à soupe de jus de citron"", ""-  1 cuil. à café de sucre"", ""-  1 cuil. à café de sel""]","[""Rincez les joues de raie, essuyez-les dans du papier absorbant, mettez-les dans une jatte avec le yaourt, le jus de citron et le sel. Mélangez et laissez mariner pendant 1 h."", ""Écrasez les gousses de cardamome et récupérez les graines."", ""Faites chauffer l'huile dans une sauteuse à revêtement antiadhésif, faites-y revenir la cannelle, les graines de cardamome, les clous de girofle pendant 2 min, jusqu'à ce que l'odeur des épices se dégage."", ""Ajoutez le poisson et sa marinade ainsi que les raisins et le sucre. Laissez mijoter doucement pendant 15 min, en secouant la sauteuse de temps en temps."", ""Lorsque les joues de raies sont juste cuites, pelez le gingembre et râpez-le très finement au-dessus du plat. Ajoutez éventuellement un peu de piment. Ôtez la cannelle et les clous de girofle, versez dans un plat de service et portez à table.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/2dd4cb88f279c129a5020a6a76ebb82d9178fb0d.jpeg,816,4 pers.,00H10,00:20,"Un plat délicat et rarement exploité. Les chairs de la raie, proches du cartilage, sont savoureuses. L'association épices et raisins secs apporte de l'exotisme aux saveurs iodées. On préfèrera"
811,Tourte au crabe et petits légumes,"[""-  12 feuilles de brick"", ""-  300 g de crabe en miettes"", ""-  2 carottes"", ""-  1 grosse courgette"", ""-  1 branche de céleri"", ""-  2 cuil. à soupe de crème fraîche épaisse"", ""-  1 botte de ciboulette hachée"", ""-  Huile d'olive"", ""-  Sel, poivre""]","[""Épluchez puis taillez tous les légumes en petits cubes. Plongez-les pendant 4 à 5 min dans de l'eau bouillante salée, rafraîchissez-les aussitôt après sous l'eau froide, laissez-les égoutter."", ""Taillez les feuilles de brick en ronds de la taille de petits moules à tartelette."", ""Égouttez le crabe, mélangez-le aux légumes, ajoutez la crème, la ciboulette, salez et poivrez. Faites chauffer le four à 200 °C (th. 7)."", ""Chemisez 6 moules à tartelette avec 2 feuilles de brick, étalez un peu de préparation dans chaque moule, puis ajoutez des feuilles de brick, ainsi de suite, en finissant par des feuilles de brick. Pressez légèrement le dessus et badigeonnez d'huile d'olive."", ""Faites cuire les tourtes 5 min au four à 200 °C (th. 7). Démoulez-les à l'envers sur la plaque du four, remettez-les à cuire 5 min pour qu'elles soient croustillantes sur toutes les faces. Servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/bdf3c415121aff213125765daa05bd6f007b20c6.jpeg,820,6 pers.,00H40,00:10,"S'il a l'avantage d'apporter du croustillant, ce plat est avant tout marqué par les légumes et leurs notes végétales, le crabe étant peu prononcé. C'est donc un accord sur le fruité du vin plutôt que sur le caractère terroir que l'on privilégiera."
1295,Poisson au piment,"[""-  1 poisson de 2 kg (bar ou daurade) vidé et écaillé"", ""-  4 gros oignons"", ""-  1 tête d'ail"", ""-  1 bouquet de coriandre"", ""-  2 tomates"", ""-  1 cuil. à café de cumin"", ""-  1 cuil. à café de cannelle"", ""-  1 cuil. à café de piment fort"", ""-  4 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre du moulin""]","[""Épluchez les oignons, émincez-les et faites-les blondir à la poêle dans l'huile. Épluchez et écrasez l'ail. Lavez, essuyez et coupez les tomates en dés. Équeutez le bouquet de coriandre."", ""Mélangez ces ingrédients dans la poêle, ajoutez le cumin, la cannelle et le piment. Salez et poivrez. Mélangez encore."", ""Préchauffez le four à 220 °C (th. 7). Garnissez un plat à four avec la moitié de la préparation et posez le poisson par-dessus. Versez le reste de la préparation sur le poisson. Enfournez et faites cuire pendant 45 min.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/93dc13077362930db782e6dfe1a54afa30a38b25.jpeg,816,6 pers.,01H10,-,"Un plat composé de poissons gras mais nobles, aux chairs savoureuses. Le lit d'oignons et d'épices est déterminant pourle choix du vin."
1296,Tarte Tatin,"[""-  1 pâte brisée au beurre"", ""-  6 cuil. à soupe de sucre"", ""-  5 à 6 pommes"", ""-  Le jus de 1/2 demi"", ""- citron"", ""-  60 g de beurre"", ""-  1/2 cuil. à café de cannelle en poudre"", ""-  De la crème fraîche épaisse pour accompagner""]","[""Garnissez un moule à tarte de petits morceaux de beurre et saupoudrez-les de sucre. Préchauffez le four à 200 °C (th. 7)."", ""Pelez, épépinez les pommes et coupez-les en quartiers. Arrosez-les de jus de citron et ajoutez la cannelle."", ""Disposez-les dans le plat à tarte et faites-les cuire 15 à 20 min au four."", ""Sortez le moule du four, étalez la pâte aux dimensions de ce dernier et disposez-la sur les pommes. Pressez les bords de la pâte pour la souder aux pommes. Remettez 15 min au four."", ""Démoulez sur un plat dès la sortie du four pour éviter que le caramel ne durcisse. Servez chaud avec de la crème fraîche bien épaisse.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/7bda127c35d94ed13842d67ed987d48956f56634.jpeg,821,6 pers.,00H25,00:35,""
1297,Tajine d'agneau aux raisins et aux amandes,"[""-  1 épaule d'agneau de 1,5 kg"", ""-  1 kg d'oignons"", ""-  500 g de raisins secs blonds"", ""-  250 g d'amandes mondées"", ""-  1 cuil. à café de gingembre"", ""-  1 cuil. à café de cannelle"", ""-  1 cuil. à soupe de sucre en poudre"", ""-  8 cuil. à soupe d'huile d'olive"", ""-  2 cuil. à soupe d'huile pour friture"", ""-  Sel, poivre du moulin""]","[""Découpez l'épaule d'agneau en morceaux. Rincez abondamment les raisins secs et épépinez-les s'ils sont gros."", ""Épluchez les oignons et coupez-les en fines lamelles."", ""Dans une marmite, versez la moitié de l'huile d'olive et faites-y dorer les morceaux de viande. Ajoutez le gingembre, du sel, du poivre et 20 cl d'eau. Couvrez et laissez mijoter à feu très doux pendant environ 40 min."", ""Pendant ce temps, dans un autre récipient et dans le reste d'huile d'olive, faites confire les oignons à feu doux en remuant bien pendant 10 min. Ajoutez les raisins secs, la cannelle et le sucre."", ""Faites chauffer l'huile pour friture dans une petite poêle, et faites-y frire les amandes pendant 5 min. Retirez-les lorsqu'elles sont dorées et réservez-les au chaud."", ""Avant de servir, ajoutez les oignons et les raisins dans la marmite de viande. Remuez délicatement."", ""Versez le contenu de la marmite dans le plat de service et parsemez les amandes sur la viande. Servez aussitôt.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/719a78f2443f2372cfe04fbf50d4f45acdb2a3b2.jpeg,825,6 pers.,00H10,00:50,"(voire un rosé). Celui-ci doit être du Sud, d'une acidité basse, d'un caractère sec et gras (un"
